1853	740,000 people have African origins, an increase of 46% since 2011.
1854	Since 1987, around 3 million ethnic Germans, mostly from the former Eastern Bloc countries, have exercised their right of return and emigrated to Germany.
1855	ReligionUpon its establishment in 1871, Germany was about two-thirds Protestant and one-third Roman Catholic, with a notable Jewish minority.
1856	Other faiths existed in the state, but never achieved a demographic significance and cultural impact of these three confessions.
1857	Germany lost nearly all of its Jewish minority during the Holocaust.
1858	Religious makeup changed gradually in the decades following 1945, with West Germany becoming more religiously diversified through immigration and East Germany becoming overwhelmingly irreligious through state policies.
1859	It continues to diversify after the German reunification in 1990, with an accompanying substantial decline in religiosity throughout all of Germany and a contrasting increase of evangelical Protestants and Muslims.
1860	Geographically, Protestantism is concentrated in the northern, central and eastern parts of the country.
1861	These are mostly members of the EKD, which encompasses Lutheran, Reformed and administrative or confessional unions of both traditions dating back to the Prussian Union of 1817.
1862	Roman Catholicism is concentrated in the south and west.
1863	According to the 2011 German Census, Christianity is the largest religion in Germany, claiming 66.8% of the total population.
1864	Relative to the whole population, 31.7% declared themselves as Protestants, including members of the Evangelical Church in Germany (EKD) (30.8%) and the free churches (Evangelische Freikirchen) (0.9%), and 31.2% declared themselves as Roman Catholics.
1865	Orthodox believers constituted 1.3%.
1866	Other religions accounted for 2.7%.
1867	According to the most recent data from 2016, the Catholic Church and the Evangelical Church claimed respectively 28.5% and 27.5% of the population.
1868	Both large churches have lost significant numbers of adherents in recent years.
1869	In 2011, 33% of Germans were not members of officially recognised religious associations with special status.
1870	Irreligion in Germany is strongest in the former East Germany, which used to be predominantly Protestant before state atheism, and major metropolitan areas.
1871	An 2017 estimate even shows that 37,0 % of the German population were nonconfessional.
1872	Islam is the second largest religion in the country.
1873	In the 2011 census, 1.9% of the census population (1.52 million people) gave their religion as Islam, but this figure is deemed unreliable because a disproportionate number of adherents of this religion (and other religions, such as Judaism) are likely to have made use of their right not to answer the question.
1874	Figures from Religionswissenschaftlicher Medien- und Informationsdienst suggest a figure of 4.4 to 4.7 million (around 5.5% of the population) in 2015.
1875	A study conducted by the Federal Office for Migration and Refugees found that between 2011 and 2015 the Muslim population rose by 1.2 million people, mostly due to immigration.
1876	Most of the Muslims are Sunnis and Alevites from Turkey, but there are a small number of Shi'ites, Ahmadiyyas and other denominations.
1877	Other religions comprising less than one per cent of Germany's population are Buddhism with 270,000 adherents, Judaism with 200,000 adherents, and Hinduism with some 100,000 adherents.
1878	All other religious communities in Germany have fewer than 50,000 adherents each.
1879	LanguagesThe Goethe Institut, a German language academy, in São Paulo, Brazil German is the official and predominant spoken language in Germany.
1880	Standard German is a West Germanic language and is closely related to and classified alongside Low German, Dutch, Afrikaans, Frisian and English.
1881	To a lesser extent, it is also related to the North Germanic languages, and the extinct East Germanic languages, to an even lesser extent.
1882	Most German vocabulary is derived from the Germanic branch of the Indo-European language family.
1883	Significant minorities of words are derived from Latin and Greek, with a smaller amount from French and most recently English (known as Denglisch).
1884	German is written using the Latin alphabet.
1885	German dialects, traditional local varieties traced back to the Germanic tribes, are distinguished from varieties of standard German by their lexicon, phonology, and syntax.
1886	It is one of 24 official and working languages of the European Union, and one of the three working languages of the European Commission.
1887	German is the most widely spoken first language in the European Union, with around 100 million native speakers.
1888	Recognised native minority languages in Germany are Danish, Low German, Low Rhenish, Sorbian, Romany, North Frisian and Saterland Frisian; they are officially protected by the European Charter for Regional or Minority Languages.
1889	The most used immigrant languages are Turkish, Kurdish, Polish, the Balkan languages, and Russian.
1890	Germans are typically multilingual: 67% of German citizens claim to be able to communicate in at least one foreign language and 27% in at least two.
1891	The Goethe-Institut is a non-profit German cultural association operational worldwide with 159 institutes.
1892	It is offering the study of the German language and encouraging global cultural exchange.
1893	EducationResponsibility for educational supervision in Germany is primarily organised within the individual federal states.
1894	Optional kindergarten education is provided for all children between three and six years old, after which school attendance is compulsory for at least nine years.
1895	Primary education usually lasts for four to six years.
1896	Secondary education includes three traditional types of schools focused on different academic levels: the Gymnasium enrols the most gifted children and prepares students for university studies; the Realschule for intermediate students lasts six years and the Hauptschule prepares pupils for vocational education.
1897	The Gesamtschule unifies all secondary education.
1898	A system of apprenticeship called Duale Ausbildung leads to a skilled qualification which is almost comparable to an academic degree.
1899	It allows students in vocational training to learn in a company as well as in a state-run trade school.
1900	This model is well regarded and reproduced all around the world.
1901	Most of the German universities are public institutions, and students traditionally study without fee payment.
1902	The general requirement for university is the Abitur.
1903	However, there are a number of exceptions, depending on the state, the college and the subject.
1904	Tuition free academic education is open to international students and is increasingly common.
1905	According to an OECD report in 2014, Germany is the world's third leading destination for international study.
1906	Germany has a long tradition of higher education.
1907	The established universities in Germany include some of the oldest in the world, with Heidelberg University (established in 1386) being the oldest.
1908	It is followed by the Leipzig University (1409), the Rostock University (1419) and the Greifswald University (1456).
1909	The University of Berlin, founded in 1810 by the liberal educational reformer Wilhelm von Humboldt, became the academic model for many European and Western universities.
1910	In the contemporary era Germany has developed eleven Universities of Excellence: Humboldt University Berlin, the University of Bremen, the University of Cologne, TU Dresden, the University of Tübingen, RWTH Aachen, FU Berlin, Heidelberg University, the University of Konstanz, LMU Munich, and the Technical University of Munich.
1911	HealthThe Hospice of the Holy Spirit in Lübeck, established in 1286, is a precursor to modern hospitals.
1912	Germany's system of hospices, called Krankenhaus, dates from medieval times, and today, Germany has the world's oldest universal health care system, dating from Bismarck's social legislation of the 1880s, Since the 1880s, reforms and provisions have ensured a balanced health care system.
1913	Currently the population is covered by a health insurance plan provided by statute, with criteria allowing some groups to opt for a private health insurance contract.
1914	According to the World Health Organization, Germany's health care system was 77% government-funded and 23% privately funded .
1915	In 2014, Germany spent 11.3% of its GDP on health care.
1916	Germany ranked 20th in the world in life expectancy with 77 years for men and 82 years for women, and it had a very low infant mortality rate (4 per 1,000 live births).
1917	, the principal cause of death was cardiovascular disease, at 41%, followed by malignant tumours, at 26%.
1918	, about 82,000 Germans had been infected with HIV/AIDS and 26,000 had died from the disease (cumulatively, since 1982).
1919	According to a 2005 survey, 27% of German adults are smokers.
1920	Obesity in Germany has been increasingly cited as a major health issue.
1921	A 2007 study shows Germany has the highest number of overweight people in Europe.
1922	CultureA typical German Weihnachtsmarkt (Christmas market) in Jena Culture in German states has been shaped by major intellectual and popular currents in Europe, both religious and secular.
1923	Historically, Germany has been called Das Land der Dichter und Denker (\\"the land of poets and thinkers\\"), because of the major role its writers and philosophers have played in the development of Western thought.
1924	Germany is well known for such folk festival traditions as Oktoberfest and Christmas customs, which include Advent wreaths, Christmas pageants, Christmas trees, Stollen cakes, and other practices.
1925	 UNESCO inscribed 41 properties in Germany on the World Heritage List.
1926	There are a number of public holidays in Germany determined by each state; 3 October has been a national day of Germany since 1990, celebrated as the Tag der Deutschen Einheit (German Unity Day).
1927	Prior to reunification, the day was celebrated on 17 June, in honour of the Uprising of 1953 in East Germany which was brutally suppressed on that date.
1928	In the 21st century Berlin has emerged as a major international creative centre.
1929	According to the Anholt–GfK Nation Brands Index, in 2014 Germany was the world's most respected nation among 50 countries (ahead of US, UK, and France).
1930	A global opinion poll for the BBC revealed that Germany is recognised for having the most positive influence in the world in 2013 and 2014.
1931	MusicLudwig van Beethoven (1770–1827), composer
1932	Symphony No. 5 100px  German classical music includes works by some of the world's most well-known composers.
1933	Dieterich Buxtehude composed oratorios for organ, which influenced the later work of Johann Sebastian Bach and Georg Friedrich Händel; these men were influential composers of the Baroque period.
1934	During his tenure as violinist and teacher at the Salzburg cathedral, Augsburg-born composer Leopold Mozart mentored one of the most noted musicians of all time:
1935	Wolfgang Amadeus Mozart.
1936	Ludwig van Beethoven was a crucial figure in the transition between the Classical and Romantic eras.
1937	Carl Maria von Weber and Felix Mendelssohn were important in the early Romantic period.
1938	Robert Schumann and Johannes Brahms composed in the Romantic idiom.
1939	Richard Wagner was known for his operas.
1940	Richard Strauss was a leading composer of the late Romantic and early modern eras.
1941	Karlheinz Stockhausen and Hans Zimmer are important composers of the 20th and early 21st centuries.
1942	Germany is the second largest music market in Europe, and fourth largest in the world.
1943	German popular music of the 20th and 21st centuries includes the movements of Neue Deutsche Welle, pop, Ostrock, heavy metal/rock, punk, pop rock, indie and schlager pop.
1944	German electronic music gained global influence, with Kraftwerk and Tangerine Dream pioneering in this genre.
1945	DJs and artists of the techno and house music scenes of Germany have become well known (e.g. Paul van Dyk, Paul Kalkbrenner, and Scooter).
1946	ArtGerman painters have influenced western art.
1947	Albrecht Dürer, Hans Holbein the Younger, Matthias Grünewald and Lucas Cranach the Elder were important German artists of the Renaissance, Peter Paul Rubens and Johann Baptist Zimmermann of the Baroque, Caspar David Friedrich and Carl Spitzweg of Romanticism, Max Liebermann of Impressionism and Max Ernst of Surrealism.
1948	Such German sculptors as Otto Schmidt-Hofer, Franz Iffland, and Julius Schmidt-Felling made important contributions to German art history in the late 19th and early 20th centuries.
1949	Several German art groups formed in the 20th century, such as the November Group or Die Brücke (The Bridge) and Der Blaue Reiter (The Blue Rider), by the Russian-born Wassily Kandinsky, influenced the development of Expressionism in Munich and Berlin.
1950	The New Objectivity arose as a counter-style to it during the Weimar Republic.
1951	Post-World War II art trends in Germany can broadly be divided into Neo-expressionism, performance art and Conceptualism.
1952	Especially notable neo-expressionists include Georg Baselitz, Anselm Kiefer, Jörg Immendorff, A. R. Penck, Markus Lüpertz, Peter Robert Keil and Rainer Fetting.
1953	Other notable artists who work with traditional media or figurative imagery include Martin Kippenberger, Gerhard Richter, Sigmar Polke, and Neo Rauch.
1954	Leading German conceptual artists include or included Bernd and Hilla Becher, Hanne Darboven, Hans-Peter Feldmann, Hans Haacke, Joseph Beuys, HA Schult, Aris Kalaizis, Neo Rauch (New Leipzig School) and Andreas Gursky (photography).
1955	Major art exhibitions and festivals in Germany are the documenta, the Berlin Biennale, transmediale and Art Cologne.
1956	ArchitectureResort architecture on Rügen Architectural contributions from Germany include the Carolingian and Ottonian styles, which were precursors of Romanesque.
1957	Brick Gothic is a distinctive medieval style that evolved in Germany.
1958	Also in Renaissance and Baroque art, regional and typically German elements evolved (e.g. Weser Renaissance and Dresden Baroque).
1959	Among many renowned Baroque masters were Pöppelmann, Balthasar Neumann, Knobelsdorff and the Asam brothers.
1960	The Wessobrunner School exerted a decisive influence on, and at times even dominated, the art of stucco in southern Germany in the 18th century.
1961	The Upper Swabian Baroque Route offers a baroque-themed tourist route that highlights the contributions of such artists and craftsmen as the sculptor and plasterer Johann Michael Feuchtmayer, one of the foremost members of the Feuchtmayer family and the brothers Johann Baptist Zimmermann and Dominikus Zimmermann.
1962	Vernacular architecture in Germany is often identified by its timber framing (Fachwerk) traditions and varies across regions, and among carpentry styles.
1963	 Hohenzollern Castle in Swabia When industrialisation spread across Europe, Classicism and a distinctive style of historism developed in Germany, sometimes referred to as Gründerzeit style, due to the economical boom years at the end of the 19th century.
1964	Regional historicist styles include the Hanover School, Nuremberg Style and Dresden's Semper-Nicolai School.
1965	Among the most famous of German buildings, the Schloss Neuschwanstein represents Romanesque Revival.
1966	Notable sub-styles that evolved since the 18th century are the German spa and seaside resort architecture.
1967	German artists, writers and gallerists like Siegfried Bing, Georg Hirth and Bruno Möhring also contributed to the development of Art Nouveau at the turn of the 20th century, known as Jugendstil in German.
1968	Expressionist architecture developed in the 1910s in Germany and influenced Art Deco and other modern styles, with e.g. Fritz Höger, Erich Mendelsohn, Dominikus Böhm, and Fritz Schumacher being influential architects.
1969	Germany was particularly important in the early modernist movement: it is the home of Werkbund initiated by Hermann Muthesius (New Objectivity), and of the Bauhaus movement founded by Walter Gropius.
1970	Consequently, Germany is often considered the cradle of modern architecture and design.
1971	Ludwig Mies van der Rohe became one of the world's most renowned architects in the second half of the 20th century.
1972	He conceived of the glass façade skyscraper.
1973	Renowned contemporary architects and offices include Hans Kollhoff, Sergei Tchoban, KK Architekten, Helmut Jahn, Behnisch, GMP, Ole Scheeren, J. Mayer H., OM Ungers, Gottfried Böhm and Frei Otto (the last two being Pritzker Prize winners).
1974	Literature and philosophyThe Brothers Grimm collected and published popular German folk tales.
1975	German literature can be traced back to the Middle Ages and the works of writers such as Walther von der Vogelweide and Wolfram von Eschenbach.
1976	Well-known German authors include Johann Wolfgang von Goethe, Friedrich Schiller, Gotthold Ephraim Lessing and Theodor Fontane.
1977	The collections of folk tales published by the Brothers Grimm popularised German folklore on an international level.
1978	The Grimms also gathered and codified regional variants of the German language, grounding their work in historical principles; their Deutsches Wörterbuch, or German Dictionary, sometimes called the Grimm dictionary, was begun in 1838 and the first volumes published in 1854.
1979	Influential authors of the 20th century include Gerhart Hauptmann, Thomas Mann, Hermann Hesse, Heinrich Böll and Günter Grass.
1980	The German book market is the third largest in the world, after the United States and China.
1981	The Frankfurt Book Fair is the most important in the world for international deals and trading, with a tradition spanning over 500 years.
1982	The Leipzig Book Fair also retains a major position in Europe.
1983	Karl Marx was a German philosopher and economist who developed the Marxist communism philosophy.
1984	German philosophy is historically significant: Gottfried Leibniz's contributions to rationalism; the enlightenment philosophy by Immanuel Kant; the establishment of classical German idealism by Johann Gottlieb Fichte, Georg Wilhelm Friedrich Hegel and Friedrich Wilhelm Joseph Schelling; Arthur Schopenhauer's composition of metaphysical pessimism; the formulation of communist theory by Karl Marx and Friedrich Engels; Friedrich Nietzsche's development of perspectivism; Gottlob Frege's contributions to the dawn of analytic philosophy; Martin Heidegger's works on Being; Oswald Spengler's historical philosophy; the development of the Frankfurt School by Max Horkheimer, Theodor Adorno, Herbert Marcuse and Jürgen Habermas have been particularly influential.
1985	MediaDeutsche Welle headquarters in Bonn (centre).
1986	The largest internationally operating media companies in Germany are the Bertelsmann enterprise, Axel Springer SE and ProSiebenSat.1 Media.
1987	The German Press Agency DPA is also significant.
1988	Germany's television market is the largest in Europe, with some 38 million TV households.
1989	Around 90% of German households have cable or satellite TV, with a variety of free-to-view public and commercial channels.
1990	There are more than 500 public and private radio stations in Germany, with the public Deutsche Welle being the main German radio and television broadcaster in foreign languages.
1991	Germany's national radio network is the Deutschlandradio while ARD stations are covering local services.
1992	Many of Europe's best-selling newspapers and magazines are produced in Germany.
1993	The papers (and internet portals) with the highest circulation are Bild (a tabloid), Die Zeit, Süddeutsche Zeitung, Frankfurter Allgemeine Zeitung and Die Welt, the largest magazines include Der Spiegel, Stern and Focus.
1994	The German video gaming market is one of the largest in the world.
1995	The Gamescom in Cologne is the world's leading gaming convention.
1996	Popular game series from Germany include Turrican, the Anno series, The Settlers series, the Gothic series, SpellForce, the FIFA Manager series, Far Cry and Crysis.
1997	Relevant game developers and publishers are Blue Byte, Crytek, Deep Silver, Kalypso Media, Piranha Bytes, Yager Development, and some of the largest social network game companies like Bigpoint, Gameforge, Goodgame and Wooga.
1998	CinemaGerman cinema has made major technical and artistic contributions to film.
1999	The first works of the Skladanowsky Brothers were shown to an audience in 1895.
2000	The renowned Babelsberg Studio in Potsdam was established in 1912, thus being the first large-scale film studio in the world (today it is Europe's second largest studio after Cinecittà in Rome, Italy).
2001	Other early and still active studios include UFA and Bavaria Film.
2002	Early German cinema was particularly influential with German expressionists such as Robert Wiene and Friedrich Wilhelm Murnau.
2003	Director Fritz Lang's Metropolis (1927) is referred to as the first major science-fiction film.
2004	In 1930 Josef von Sternberg directed The Blue Angel, the first major German sound film, with Marlene Dietrich.
2005	Films of Leni Riefenstahl set new artistic standards, in particular Triumph of the Will.
2006	Babelsberg Studio near Berlin, the world's first large-scale film studio After 1945, many of the films of the immediate post-war period can be characterised as Trümmerfilm (rubble film).
2007	Such films included Wolfgang Staudte's Die Mörder sind unter uns (The Murderers are among us, 1946) and Irgendwo in Berlin (Somewhere in Berlin, 1946) by Werner Krien.
2008	The state-owned East German film studio DEFA produced notable films including Ehe
2009	im Schatten (Marriage in the Shadows) by Kurt Maetzig (1947), Der Untertan (1951); Die Geschichte vom kleinen Muck (The Story of Little Muck, 1953), Konrad Wolf's Der geteilte Himmel (Divided Heaven) (1964) and Frank Beyer's Jacob the Liar (1975).
2010	The defining film genre in West Germany of the 1950s was arguably the Heimatfilm (\\"homeland film\\"); these films depicted the beauty of the land and the moral integrity of the people living in it.
2011	Characteristic for the films of the 1960s were genre films including Edgar Wallace and Karl May adaptations.
2012	One of the most successful German movie series of the 1970s included the sex reports called Schulmädchen-Report (Schoolgirl Report).
2013	During the 1970s and 1980s, New German Cinema directors such as Volker Schlöndorff, Werner Herzog, Wim Wenders, and Rainer Werner Fassbinder brought West German auteur cinema to critical acclaim.
2014	Among the box office hits, there were films such as Chariots of the Gods (1970), Das Boot (The Boat, 1981), The Never Ending Story (1984), Otto – The Movie (1985), Run Lola Run (1998), Manitou's Shoe (2001), the Resident Evil series (2002–2016), Good Bye, Lenin! (2003), Head On (2004), The White Ribbon (2009), Animals United (2010), and Cloud Atlas (2012).
2015	The Academy Award for Best Foreign Language Film (\\"Oscar\\") went to the German production Die Blechtrommel (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in Africa) in 2002, and to Das Leben der Anderen (The Lives of Others) in 2007.
2016	Various Germans won an \\"Oscar\\" award for their performances in other films.
2017	The annual European Film Awards ceremony is held every other year in Berlin, home of the European Film Academy.
2018	The Berlin International Film Festival, known as \\"Berlinale\\", awarding the \\"Golden Bear\\" and held annually since 1951, is one of the world's leading film festivals.
2019	The \\"Lolas\\" are annually awarded in Berlin, at the German Film Awards, that have been presented since 1951.
2020	CuisineBlack Forest Gâteau, a German dessert German cuisine varies from region to region and often neighbouring regions share some culinary similarities (e.g. the southern regions of Bavaria and Swabia share some traditions with Switzerland and Austria).
2021	International varieties such as pizza, sushi, Chinese food, Greek food, Indian cuisine and doner kebab are also popular.
2022	Bratwurst, one of the most popular foods in Germany Bread is a significant part of German cuisine and German bakeries produce about 600 main types of bread and 1,200 different types of pastries and rolls (Brötchen).
2023	German cheeses account for about a third of all cheese produced in Europe.
2024	In 2012 over 99% of all meat produced in Germany was either pork, chicken or beef.
2025	Germans produce their ubiquitous sausages in almost 1,500 varieties, including Bratwursts and Weisswursts.
2026	In 2012, organic foods accounted for 3.9% of total food sales.
2027	Although wine is becoming more popular in many parts of Germany, especially close to German wine regions, the national alcoholic drink is beer.
2028	German beer consumption per person stands at  in 2013 and remains among the highest in the world.
2029	German beer purity regulations date back to the 15th century.
2030	The 2015 Michelin Guide awarded eleven restaurants in Germany three stars, the highest designation, while 38 more received two stars and 233 one star.
2031	German restaurants have become the world's second-most decorated after France.
2032	SportsThe German national football team after winning the FIFA World Cup for the fourth time in 2014.
2033	Football is the most popular sport in Germany.
2034	Twenty-seven million Germans are members of a sports club and an additional twelve million pursue sports individually.
2035	Association football is the most popular sport.
2036	With more than 6.3 million official members, the German Football Association (Deutscher Fußball-Bund) is the largest sports organisation of its kind worldwide, and the German top league, the Bundesliga, attracts the second highest average attendance of all professional sports leagues in the world.
2037	The German men's national football team won the FIFA World Cup in 1954, 1974, 1990, and 2014, the UEFA European Championship in 1972, 1980 and 1996, and the FIFA Confederations Cup in 2017.
2038	Germany hosted the FIFA World Cup in 1974 and 2006 and the UEFA European Championship in 1988.
2039	Other popular spectator sports include winter sports, boxing, basketball, handball, volleyball, ice hockey, tennis, horse riding and golf.
2040	Water sports like sailing, rowing, and swimming are popular in Germany as well.
2041	Germany is one of the leading motor sports countries in the world.
2042	Constructors like BMW and Mercedes are prominent manufacturers in motor sport.
2043	Porsche has won the 24 Hours of Le Mans race 19 times, and Audi 13 times ().
2044	The driver Michael Schumacher has set many motor sport records during his career, having won seven Formula One World Drivers' Championships, more than any other.
2045	He is one of the highest paid sportsmen in history.
2046	Sebastian Vettel is also among the top five most successful Formula One drivers of all time.
2047	Also Nico Rosberg won the Formula One World Championship.
2048	Historically, German athletes have been successful contenders in the Olympic Games, ranking third in an all-time Olympic Games medal count (when combining East and West German medals).
2049	Germany was the last country to host both the summer and winter games in the same year, in 1936 the Berlin Summer Games and the Winter Games in Garmisch-Partenkirchen.
2050	In Munich it hosted the Summer Games of 1972.
2051	Fashion and designClaudia Schiffer, German supermodel German designers became early leaders of modern product design, with the Bauhaus designers like Mies van der Rohe, and Dieter Rams of Braun being essential pioneers.
2052	Germany is a leading country in the fashion industry.
2053	The German textile industry consisted of about 1,300 companies with more than 130,000 employees in 2010, which generated a revenue of 28 billion Euro.
2054	Almost 44 per cent of the products are exported.
2055	The Berlin Fashion Week and the fashion trade fair Bread & Butter are held twice a year.
2056	Munich, Hamburg, Cologne and Düsseldorf are also important design, production and trade hubs of the domestic fashion industry, among smaller towns.
2057	Renowned fashion designers from Germany include Karl Lagerfeld, Jil Sander, Wolfgang Joop, Philipp Plein and Michael Michalsky.
2058	Important brands include Hugo Boss, Escada, Adidas, Puma, Esprit and Triumph.
2059	The German supermodels Claudia Schiffer, Heidi Klum, Tatjana Patitz, Nadja Auermann and Toni Garrn, among others, have come to international fame.
2060	See alsoIndex of Germany-related articlesOutline of GermanyNotesReferencesExternal linksGovernment[http://www.bundesregierung.de/Webs/Breg/EN/Homepage/_node.html Official site of the Federal Government]
2061	[http://www.bundespraesident.de/EN/Home/home_node.html Official site of the Federal President][https://web.archive.org/web/20121014034607/http://www.bundeskanzlerin.de/Webs/BK/En/Homepage/home.html Official site of the German Chancellor][http://www.germany.travel/en/index.html Official Germany Tourism website]General information[https://www.bbc.com/news/world-europe-17299607 Germany] from the BBC News[https://web.archive.org/web/20090221174544/http://ucblibraries.colorado.edu/govpubs/for/germany.htm Germany] from UCB Libraries GovPubs[https://www.britannica.com/place/Germany Germany] Encyclopædia Britannica entry[https://web.archive.org/web/20081013203955/http://www.oecd.org/germany Germany] from the OECD
2062	[https://europa.eu/european-union/about-eu/countries/member-countries/germany_en Germany] at the EU[http://www.ifs.du.edu/ifs/frm_CountryProfile.aspx?Country=DE Key Development Forecasts for Germany] from International Futures
2063	Steve Harrisnon_vocal_instrumentalistSteve Harris 521.jpgSteve Harris performing in 2008Stephen Percy HarrisLeytonstone, Essex, EnglandHeavy metal, hard rockMusician, songwriterBass guitar, keyboards, vocals1972–presentEMIIron Maiden, British Lion, Lauren Harris, Smiler, Gypsy's KissStephen Percy Harris (born 12 March 1956) is an English musician, songwriter, bassist, occasional keyboardist, backing vocalist, primary songwriter and founder of the British heavy metal band Iron Maiden.
2064	He has been the band's only constant member since their inception in 1975 and, along with guitarist Dave Murray, one of only two members to have appeared on all of their albums.
2065	Harris has a recognisable and popular style of bass playing, particularly the \\"gallop\\" which can be found on several Iron Maiden recordings, such as the singles \\"Run to the Hills\\" and \\"The Trooper\\".
2066	In addition to his role as the band's bass player, writer and backing vocalist, he has undertaken many other roles for the group, such as producing and co-producing their albums, directing and editing their live videos and performing studio keyboards and synthesizers.
2067	He has been cited as one of the greatest heavy metal bassists.
2068	On 24 September 2012, Harris released his debut solo album, British Lion.
2069	Early lifeHarris was born and grew up in Leytonstone, where he grew up aspiring to be a professional footballer.
2070	Scouted by Wally St Pier, Harris was asked to train for West Ham United.
2071	After gaining an interest in rock music in his early teens, he realised that he no longer desired to play football professionally.
2072	Initially Harris wanted to play drums, but did not have enough space for a drum kit in his house and so decided on the bass instead.
2073	Entirely self-taught, his first bass was a copy of a Fender Precision model which cost him £40 in 1971.
2074	Just 10 months after he bought his first bass, Harris joined a band, initially known as Influence and later Gypsy's Kiss, featuring Bob Verscoyle (lead vocals), Dave Smith (guitar) and drummer Paul Sears.
2075	After a short number of gigs at the Cart and Horses pub in Maryland Point, Stratford and the Bridgehouse in Canning Town, the band split up and Harris auditioned for a band called Smiler in February 1974.
2076	In this outfit, Harris began writing his own songs and worked with future Iron Maiden members Dennis Wilcock and Doug Sampson, but left the band after they refused to play his material, claiming it was too complicated.
2077	CareerIron MaidenUpon leaving Smiler, Harris went on to create Iron Maiden on Christmas Day 1975, with the band's name being inspired by the film The Man in the Iron Mask.
2078	Before Iron Maiden signed their contract with EMI in 1979, Harris worked as an architectural draughtsman in the East End of London (he had studied architectural drawing at Leyton Sixth Form College) until he was made redundant, at which point he undertook a job as a street sweeper.
2079	Since their inception, Harris has been the band's principal composer and lyricist.
2080	His song writing typically showcases his trademark galloping bass patterns, which features heavily in songs such as \\"The Trooper\\" and \\"Run to the Hills\\", and his progressive rock-influenced time changes.
2081	Recently, Harris' songs have become more progressive, and guitarist Adrian Smith has commented that Harris now prefers contributing \\"lyrics and melodies and arranging\\" to other member's songs over writing alone.
2082	Harris frequently writes lyrics about mythology, history or topics inspired from books and films, reflecting his interests and progressive rock influences.
2083	Solo projectIn September 2012, Harris released his first solo album, British Lion.
2084	Originating with a band, named British Lion, which he managed and wrote with in the early 1990s, Harris kept in touch with its vocalist, Richard Taylor, and guitarist, Graham Leslie, and the album, consisting of 1970s influenced hard rock songs, was written and recorded over a number of years around Iron Maiden's tour schedule.
2085	Speaking to Kerrang!
2086	in September 2012, Harris stated that he considers the record to be \\"more of a side-project\\" than a solo album, as he is more \\"comfortable in a band environment.
2087	\\"In an interview with Classic Rock in August, Harris stated that he will be releasing more solo albums and hopes to tour with the band in the future.
2088	Harris has taken the outfit on two separate European club tours in 2013 and 2014, with an additional tour taking place in 2016.
2089	On 2 September 2016, Harris announced that he intends to issue a live album recorded at shows from across the three tours.
2090	Personal lifeHarris at West Ham United's Boleyn Ground during Soccer Six 2005.
2091	Harris' eldest daughter, Lauren, is a singer and supported Iron Maiden with her solo outfit in 2006 and 2008.
2092	In 2008, she released a solo album, entitled Calm Before the Storm, and is currently a member of a band called Kingdom of I after forming Six Hour Sundown.
2093	In addition, Harris' oldest son, George, plays guitar in a band, the Raven Age, who were the opening act on Iron Maiden's The Book Of Souls World Tour in 2016.
2094	His second-oldest daughter, Kerry, works as a Production Assistant for Iron Maiden while his third-oldest daughter, Faye, is a fashion writer for HuffPost.
2095	In 1993, Harris was divorced from his wife, Lorraine, whom he met 16 years previously.
2096	He later said this was \\"probably the toughest time I've ever faced,\\" and the changes in his personal life are credited with inspiring the mood of the following Iron Maiden album, 1995's The X Factor.
2097	Harris has four children with Lorraine: Lauren, Kerry, Faye and George, and two children with current partner Emma: Stanley and Maisie.
2098	Since the 1980s, Harris has owned a Grade II listed building in Sheering Essex, in the grounds of which he built his own recording and editing studio, \\"Barnyard\\".
2099	In November 2012, the nine-acre property was put on sale, with a spokesman for his estate agent, Hamptons International, stating that \\"he now lives between Los Angeles and the Bahamas\\".
2100	A keen footballer, Harris played for amateur clubs as a child and was later scouted by Wally St Pier and asked to train for West Ham United, of whom he has been a fan since he was 9 years old.
2101	Although he had aspired to play professionally up to that point, Harris would eventually realise that \\"it wasn't really what [he] wanted to do.\\"
2102	Nevertheless, Harris still plays football regularly with his own team, \\"Maidonians\\", and still supports West Ham, staying in contact with the club, and having their crest on his most-used Precision Bass.
2103	Musical styleTechniqueHarris is often considered among the best and most influential heavy metal bassists.
2104	He is most known for his \\"galloping\\" playing style: usually an eighth note followed by two sixteenth notes at fast tempo (e.g., \\"The Trooper\\" and \\"Run to the Hills\\") or eighth note triplets, which he plays with two fingers, rather than using a plectrum.
2105	Before playing, Harris often chalks his fingers, to make these fast patterns easier to play, as shown on the bonus DVD for the A Matter of Life and Death album.
2106	Iron Maiden guitarist Janick Gers has commented that \\"Steve taught himself in a way that nobody can really copy it.
2107	People say it's like a lead guitar, but it's not.
2108	It gives the band a basis and it moves around quite a lot, but it's the tone that he has.
2109	Steve has a way of hearing things and a tone that isn't normally associated with a bass, it's more like a rhythm guitar.\\"
2110	InfluencesHarris was influenced by the progressive rock bands of the 1970s, as well as early hard rock and heavy metal bands.
2111	His influences include Black Sabbath, Deep Purple, Emerson, Lake & Palmer, Genesis, Jethro Tull, Led Zeppelin, Pink Floyd, Thin Lizzy, UFO, Uriah Heep, Wishbone Ash, and Yes.
